,address,ypred,list,gain-loss,gain-loss%,url
7430925,"2927 W Glendale Ave, Phoenix, AZ 85051 ",127098.4375,127500,-401.5625,-0.0031495098039215907,https://www.zillow.com/homedetails/2927-W-Glendale-Ave-Phoenix-AZ-85051/7758814_zpid/
396919,"4002 W Wethersfield Rd, Phoenix, AZ 85029 ",279416.625,279850,-433.375,-0.0015485974629265709,https://www.zillow.com/homedetails/4002-W-Wethersfield-Rd-Phoenix-AZ-85029/7742694_zpid/
14603,"10709 E Voax Dr, Sun Lakes, AZ 85248 ",255454.390625,255900,-445.609375,-0.0017413418327472119,https://www.zillow.com/homedetails/10709-E-Voax-Dr-Sun-Lakes-AZ-85248/8214969_zpid/
480209,"2232 N 69th Ave, Phoenix, AZ 85035 ",176048.453125,176500,-451.546875,-0.0025583392351274936,https://www.zillow.com/homedetails/2232-N-69th-Ave-Phoenix-AZ-85035/79531006_zpid/
7457340,"11032 N 28th Dr, Phoenix, AZ 85029 ",114541.7734375,115000,-458.2265625,-0.0039845788043477715,https://www.zillow.com/homedetails/11032-N-28th-Dr-Phoenix-AZ-85029/2094890947_zpid/
7461310,"14214 N 33rd Dr, Phoenix, AZ 85053 ",227533.375,228000,-466.625,-0.0020466008771929944,https://www.zillow.com/homedetails/14214-N-33rd-Dr-Phoenix-AZ-85053/7943466_zpid/
7494939,"7237 Camden Pine Ave, Las Vegas, NV 89129 ",184519.4375,185000,-480.5625,-0.0025976351351351123,https://www.zillow.com/homedetails/7237-Camden-Pine-Ave-Las-Vegas-NV-89129/66839627_zpid/
7415880,"13814 W Aleppo Dr, Sun City West, AZ 85375 ",159001.265625,159500,-498.734375,-0.0031268612852664024,https://www.zillow.com/homedetails/13814-W-Aleppo-Dr-Sun-City-West-AZ-85375/83129653_zpid/
6776810,"6633 Miners Hope Dr, Las Vegas, NV 89108 ",149279.984375,149800,-520.015625,-0.0034713993658210818,https://www.zillow.com/homedetails/6633-Miners-Hope-Dr-Las-Vegas-NV-89108/6960264_zpid/
3491829,"6232 Espinosa Ave, Las Vegas, NV 89108 ",144464.953125,145000,-535.046875,-0.003689978448275899,https://www.zillow.com/homedetails/6232-Espinosa-Ave-Las-Vegas-NV-89108/6954260_zpid/
7424979,"5826 E Elida St, Tucson, AZ 85712 ",120453.6796875,121000,-546.3203125,-0.0045150439049587154,https://www.zillow.com/homedetails/5826-E-Elida-St-Tucson-AZ-85712/8493579_zpid/
7481991,"4925 Deep Forest Dr, Las Vegas, NV 89130 ",268423.9375,269000,-576.0625,-0.0021414962825279105,https://www.zillow.com/homedetails/4925-Deep-Forest-Dr-Las-Vegas-NV-89130/6905429_zpid/
5201470,"6637 Meadow Pines Ave, Rohnert Park, CA 94928 ",339406.90625,340000,-593.09375,-0.0017443933823529933,https://www.zillow.com/homedetails/6637-Meadow-Pines-Ave-Rohnert-Park-CA-94928/15854019_zpid/
868977,"236 S 124th Ave, Avondale, AZ 85323 ",209400.359375,210000,-599.640625,-0.002855431547619025,https://www.zillow.com/homedetails/236-S-124th-Ave-Avondale-AZ-85323/55282505_zpid/
59366,"2123 W Legends Way, Anthem, AZ 85086 ",374370.625,375000,-629.375,-0.0016783333333333372,https://www.zillow.com/homedetails/2123-W-Legends-Way-Anthem-AZ-85086/55263879_zpid/
923521,"23057 W Arrow Dr, Buckeye, AZ 85326 ",158367.734375,159000,-632.265625,-0.003976513364779888,https://www.zillow.com/homedetails/23057-W-Arrow-Dr-Buckeye-AZ-85326/60996946_zpid/
6777382,"916 N Yale St, Las Vegas, NV 89108 ",130914.40625,131560,-645.59375,-0.004907219139556052,https://www.zillow.com/homedetails/916-N-Yale-St-Las-Vegas-NV-89108/6958849_zpid/
7448568,"4214 W Orangewood Ave, Phoenix, AZ 85051 ",179347.5,180000,-652.5,-0.0036249999999999893,https://www.zillow.com/homedetails/4214-W-Orangewood-Ave-Phoenix-AZ-85051/7757987_zpid/
304155,"3305 W King Dr, Anthem, AZ 85086 ",277334.375,278000,-665.625,-0.0023943345323741427,https://www.zillow.com/homedetails/3305-W-King-Dr-Anthem-AZ-85086/52427109_zpid/
7455882,"2104 Conchita St, Las Vegas, NV 89108 ",119212.0,119900,-688.0,-0.005738115095913265,https://www.zillow.com/homedetails/2104-Conchita-St-Las-Vegas-NV-89108/6954314_zpid/
1696762,"14703 W Blue Verde Dr, Sun City West, AZ 85375 ",264204.0625,264900,-695.9375,-0.002627170630426612,https://www.zillow.com/homedetails/14703-W-Blue-Verde-Dr-Sun-City-West-AZ-85375/8117810_zpid/
6760115,"6229 Autumn Creek Dr, Las Vegas, NV 89130 ",209280.265625,210000,-719.734375,-0.0034273065476190245,https://www.zillow.com/homedetails/6229-Autumn-Creek-Dr-Las-Vegas-NV-89130/6895356_zpid/
1667329,"18410 N 97th Dr, Sun City, AZ 85373 ",169176.859375,169900,-723.140625,-0.004256272071806899,https://www.zillow.com/homedetails/18410-N-97th-Dr-Sun-City-AZ-85373/7897527_zpid/
239555,"20450 N 14th Dr, Phoenix, AZ 85027 ",178271.5,179000,-728.5,-0.0040698324022346855,https://www.zillow.com/homedetails/20450-N-14th-Dr-Phoenix-AZ-85027/7966618_zpid/
7395939,"243 S Eliot St, Denver, CO 80219 ",218252.625,219000,-747.375,-0.003412671232876696,https://www.zillow.com/homedetails/243-S-Eliot-St-Denver-CO-80219/121927254_zpid/
1945112,"5029 Desert Fir Dr, Las Vegas, NV 89130 ",289234.71875,289999,-764.28125,-0.0026354616740057457,https://www.zillow.com/homedetails/5029-Desert-Fir-Dr-Las-Vegas-NV-89130/6905092_zpid/
5056244,"11032 W Durango St, Avondale, AZ 85323 ",134119.96875,134900,-780.03125,-0.005782292438843539,https://www.zillow.com/homedetails/11032-W-Durango-St-Avondale-AZ-85323/7460423_zpid/
194916,"3013 W Sunland Ave, Phoenix, AZ 85041 ",185117.109375,185900,-782.890625,-0.004211353550295893,https://www.zillow.com/homedetails/3013-W-Sunland-Ave-Phoenix-AZ-85041/67789480_zpid/
7399833,"2387 Leisure World, Mesa, AZ 85206 ",249077.578125,249900,-822.421875,-0.003291003901560674,https://www.zillow.com/homedetails/2387-Leisure-World-Mesa-AZ-85206/7675969_zpid/
3492039,"6301 Anaconda St, Las Vegas, NV 89108 ",189068.359375,189900,-831.640625,-0.004379360847814651,https://www.zillow.com/homedetails/6301-Anaconda-St-Las-Vegas-NV-89108/6936387_zpid/
993425,"1753 E Wildhorse Pl, Chandler, AZ 85286 ",314155.03125,315000,-844.96875,-0.002682440476190484,https://www.zillow.com/homedetails/1753-E-Wildhorse-Pl-Chandler-AZ-85286/55273734_zpid/
220079,"8352 N 5th St, Phoenix, AZ 85020 ",239145.59375,240000,-854.40625,-0.0035600260416667195,https://www.zillow.com/homedetails/8352-N-5th-St-Phoenix-AZ-85020/7793675_zpid/
1910316,"7827 Antoine Dr, Houston, TX 77088 ",119121.1875,120000,-878.8125,-0.007323437499999974,https://www.zillow.com/homedetails/7827-Antoine-Dr-Houston-TX-77088/28149501_zpid/
418245,"5031 W Orchid Ln, Glendale, AZ 85302 ",279006.875,279900,-893.125,-0.003190871739907064,https://www.zillow.com/homedetails/5031-W-Orchid-Ln-Glendale-AZ-85302/7730776_zpid/
1701626,"17811 N 133rd Ct, Sun City West, AZ 85375 ",199084.671875,199999,-914.328125,-0.00457166348331739,https://www.zillow.com/homedetails/17811-N-133rd-Ct-Sun-City-West-AZ-85375/8110835_zpid/
1155796,"13009 W Lisbon Ln, El Mirage, AZ 85335 ",173079.734375,174000,-920.265625,-0.005288882902298897,https://www.zillow.com/homedetails/13009-W-Lisbon-Ln-El-Mirage-AZ-85335/67780684_zpid/
1690869,"13703 W Caballero Dr, Sun City West, AZ 85375 ",263944.1875,264875,-930.8125,-0.0035141576215196313,https://www.zillow.com/homedetails/13703-W-Caballero-Dr-Sun-City-West-AZ-85375/8120493_zpid/
1091842,"703 W Summit Pl, Chandler, AZ 85225 ",311557.375,312500,-942.625,-0.00301640000000003,https://www.zillow.com/homedetails/703-W-Summit-Pl-Chandler-AZ-85225/8198490_zpid/
7471525,"4177 E Cholla Canyon Dr, Phoenix, AZ 85044 ",273906.65625,274900,-993.34375,-0.0036134730811203664,https://www.zillow.com/homedetails/4177-E-Cholla-Canyon-Dr-Phoenix-AZ-85044/8164614_zpid/
4685944,"4310 San Miguel Cir, Pittsburg, CA 94565 ",388887.28125,389900,-1012.71875,-0.0025973807386509007,https://www.zillow.com/homedetails/4310-San-Miguel-Cir-Pittsburg-CA-94565/18329437_zpid/
1904321,"3108 Austin Ave, Las Vegas, NV 89107 ",188883.078125,189900,-1016.921875,-0.005355038836229564,https://www.zillow.com/homedetails/3108-Austin-Ave-Las-Vegas-NV-89107/7010263_zpid/
3487271,"3090 Garehime St, Las Vegas, NV 89108 ",323882.5625,324900,-1017.4375,-0.0031315404739920005,https://www.zillow.com/homedetails/3090-Garehime-St-Las-Vegas-NV-89108/6934754_zpid/
7390507,"26614 S Howard Dr, Sun Lakes, AZ 85248 ",273824.46875,274900,-1075.53125,-0.003912445434703482,https://www.zillow.com/homedetails/26614-S-Howard-Dr-Sun-Lakes-AZ-85248/8221682_zpid/
1672443,"9534 W Appaloosa Dr, Sun City, AZ 85373 ",153824.1875,154900,-1075.8125,-0.006945206584893504,https://www.zillow.com/homedetails/9534-W-Appaloosa-Dr-Sun-City-AZ-85373/8095173_zpid/
7484702,"10531 Hedge View Ave, Las Vegas, NV 89129 ",166812.484375,167890,-1077.515625,-0.006417985734707199,https://www.zillow.com/homedetails/10531-Hedge-View-Ave-Las-Vegas-NV-89129/71175356_zpid/
7471524,"11832 S Tonopah Dr, Phoenix, AZ 85044 ",198901.078125,200000,-1098.921875,-0.005494609375000015,https://www.zillow.com/homedetails/11832-S-Tonopah-Dr-Phoenix-AZ-85044/8148720_zpid/
59084,"1713 W Owens Way, Anthem, AZ 85086 ",218877.015625,220000,-1122.984375,-0.005104474431818162,https://www.zillow.com/homedetails/1713-W-Owens-Way-Anthem-AZ-85086/62731099_zpid/
3632823,"8777 Autumn Wreath Ave, Las Vegas, NV 89129 ",213766.734375,214900,-1133.265625,-0.005273455677059058,https://www.zillow.com/homedetails/8777-Autumn-Wreath-Ave-Las-Vegas-NV-89129/6926125_zpid/
867043,"12550 W Madison St, Avondale, AZ 85323 ",213862.546875,215000,-1137.453125,-0.005290479651162805,https://www.zillow.com/homedetails/12550-W-Madison-St-Avondale-AZ-85323/58770529_zpid/
195341,"3138 W Dunbar Dr, Phoenix, AZ 85041 ",208745.0,209900,-1155.0,-0.005502620295378735,https://www.zillow.com/homedetails/3138-W-Dunbar-Dr-Phoenix-AZ-85041/60977143_zpid/
3632956,"8933 Bracken Cliff Ct, Las Vegas, NV 89129 ",353844.8125,355000,-1155.1875,-0.0032540492957746636,https://www.zillow.com/homedetails/8933-Bracken-Cliff-Ct-Las-Vegas-NV-89129/6924136_zpid/
7415160,"2207 E Kings Ave, Phoenix, AZ 85022 ",204725.859375,205900,-1174.140625,-0.005702479966002927,https://www.zillow.com/homedetails/2207-E-Kings-Ave-Phoenix-AZ-85022/8005321_zpid/
6752836,"5213 Backwoodsman Ave, Las Vegas, NV 89130 ",272816.9375,274000,-1183.0625,-0.0043177463503649705,https://www.zillow.com/homedetails/5213-Backwoodsman-Ave-Las-Vegas-NV-89130/6895951_zpid/
7490524,"4820 Royal Lake Ave, Las Vegas, NV 89131 ",218792.0,220000,-1208.0,-0.005490909090909102,https://www.zillow.com/homedetails/4820-Royal-Lake-Ave-Las-Vegas-NV-89131/59312750_zpid/
1917449,"14110 Woodville Gardens Dr, Houston, TX 77077 ",348765.25,350000,-1234.75,-0.0035278571428571937,https://www.zillow.com/homedetails/14110-Woodville-Gardens-Dr-Houston-TX-77077/28433498_zpid/
996674,"1973 E Ebony Pl, Chandler, AZ 85286 ",323753.90625,325000,-1246.09375,-0.003834134615384621,https://www.zillow.com/homedetails/1973-E-Ebony-Pl-Chandler-AZ-85286/60049776_zpid/
7462219,"5606 Arncliffe Dr, Houston, TX 77088 ",143746.9375,145000,-1253.0625,-0.008641810344827583,https://www.zillow.com/homedetails/5606-Arncliffe-Dr-Houston-TX-77088/28170521_zpid/
7432925,"10898 W Alvarado Rd, Avondale, AZ 85392 ",170600.96875,172000,-1399.03125,-0.00813390261627911,https://www.zillow.com/homedetails/10898-W-Alvarado-Rd-Avondale-AZ-85392/7472877_zpid/
1553512,"3990 S Holguin Way, Chandler, AZ 85248 ",313578.65625,315000,-1421.34375,-0.0045122023809524014,https://www.zillow.com/homedetails/3990-S-Holguin-Way-Chandler-AZ-85248/50196026_zpid/
3481972,"721 Fairway Dr, Las Vegas, NV 89107 ",182547.5625,184000,-1452.4375,-0.007893682065217345,https://www.zillow.com/homedetails/721-Fairway-Dr-Las-Vegas-NV-89107/7011313_zpid/
5225903,"11603 Sela Ln, Houston, TX 77072 ",158525.609375,160000,-1474.390625,-0.00921494140625001,https://www.zillow.com/homedetails/11603-Sela-Ln-Houston-TX-77072/28133325_zpid/
7449305,"12510 W Prospect Dr, Sun City West, AZ 85375 ",188423.765625,189900,-1476.234375,-0.007773746050552921,https://www.zillow.com/homedetails/12510-W-Prospect-Dr-Sun-City-West-AZ-85375/8109692_zpid/
1958977,"2507 Leisure World, Mesa, AZ 85206 ",268395.3125,269900,-1504.6875,-0.005574981474620211,https://www.zillow.com/homedetails/2507-Leisure-World-Mesa-AZ-85206/7676080_zpid/
3503944,"889 Hyattsville St, Las Vegas, NV 89110 ",148493.515625,150000,-1506.484375,-0.010043229166666667,https://www.zillow.com/homedetails/889-Hyattsville-St-Las-Vegas-NV-89110/53369672_zpid/
201547,"718 W Milada Dr, Phoenix, AZ 85041 ",273388.0625,274900,-1511.9375,-0.005499954528919604,https://www.zillow.com/homedetails/718-W-Milada-Dr-Phoenix-AZ-85041/59265964_zpid/
2039928,"1699 Leisure World, Mesa, AZ 85206 ",217954.15625,219500,-1545.84375,-0.007042568337129795,https://www.zillow.com/homedetails/1699-Leisure-World-Mesa-AZ-85206/2101065044_zpid/
7440175,"4211 W Ponds Cir, Littleton, CO 80123 ",293452.0625,295000,-1547.9375,-0.00524724576271185,https://www.zillow.com/homedetails/4211-W-Ponds-Cir-Littleton-CO-80123/13154401_zpid/
7421482,"2535 N 47th Dr, Phoenix, AZ 85035 ",155444.609375,157000,-1555.390625,-0.009906946656050963,https://www.zillow.com/homedetails/2535-N-47th-Dr-Phoenix-AZ-85035/7499074_zpid/
3557521,"8205 Gillette St, Las Vegas, NV 89117 ",348290.46875,349900,-1609.53125,-0.004599974992855138,https://www.zillow.com/homedetails/8205-Gillette-St-Las-Vegas-NV-89117/7107574_zpid/
3630523,"4420 Peaceful Morning Ln, Las Vegas, NV 89129 ",298386.90625,299999,-1612.09375,-0.00537366374554582,https://www.zillow.com/homedetails/4420-Peaceful-Morning-Ln-Las-Vegas-NV-89129/54888103_zpid/
1179627,"1363 N Mckenna Ln, Gilbert, AZ 85233 ",333275.5,334900,-1624.5,-0.004850701702000637,https://www.zillow.com/homedetails/1363-N-Mckenna-Ln-Gilbert-AZ-85233/8281605_zpid/
868265,"1804 S 122nd Ln, Avondale, AZ 85323 ",208273.25,209900,-1626.75,-0.007750119104335429,https://www.zillow.com/homedetails/1804-S-122nd-Ln-Avondale-AZ-85323/55282558_zpid/
1682511,"12814 W Paintbrush Dr, Sun City West, AZ 85375 ",298258.84375,299900,-1641.15625,-0.005472344948316055,https://www.zillow.com/homedetails/12814-W-Paintbrush-Dr-Sun-City-West-AZ-85375/59264766_zpid/
374888,"4617 E Peak View Rd, Cave Creek, AZ 85331 ",338353.8125,340000,-1646.1875,-0.0048417279411764325,https://www.zillow.com/homedetails/4617-E-Peak-View-Rd-Cave-Creek-AZ-85331/7975030_zpid/
1269661,"3656 E Dublin St, Gilbert, AZ 85295 ",313345.71875,315000,-1654.28125,-0.005251686507936504,https://www.zillow.com/homedetails/3656-E-Dublin-St-Gilbert-AZ-85295/58533786_zpid/
6901144,"9532 Amber Valley Ln, Las Vegas, NV 89134 ",282233.59375,283900,-1666.40625,-0.005869694434660122,https://www.zillow.com/homedetails/9532-Amber-Valley-Ln-Las-Vegas-NV-89134/6945393_zpid/
422408,"6621 W Turquoise Ave, Glendale, AZ 85302 ",203219.8125,204900,-1680.1875,-0.008200036603221106,https://www.zillow.com/homedetails/6621-W-Turquoise-Ave-Glendale-AZ-85302/7706266_zpid/
7421787,"96 E Saragosa St, Chandler, AZ 85225 ",158304.578125,160000,-1695.421875,-0.010596386718749962,https://www.zillow.com/homedetails/96-E-Saragosa-St-Chandler-AZ-85225/8206463_zpid/
7380264,"19818 N Zion Dr, Sun City West, AZ 85375 ",160283.96875,162000,-1716.03125,-0.01059278549382714,https://www.zillow.com/homedetails/19818-N-Zion-Dr-Sun-City-West-AZ-85375/8107552_zpid/
1887460,"7613 Constantinople Ave, Las Vegas, NV 89129 ",190244.046875,192000,-1755.953125,-0.009145589192708359,https://www.zillow.com/homedetails/7613-Constantinople-Ave-Las-Vegas-NV-89129/62625552_zpid/
412772,"5607 W Garden Dr, Glendale, AZ 85304 ",183142.1875,184900,-1757.8125,-0.009506828015143354,https://www.zillow.com/homedetails/5607-W-Garden-Dr-Glendale-AZ-85304/64674321_zpid/
7365433,"24512 W Sheraton Ln, Buckeye, AZ 85326 ",186132.75,187900,-1767.25,-0.009405268759978713,https://www.zillow.com/homedetails/24512-W-Sheraton-Ln-Buckeye-AZ-85326/95120977_zpid/
7482772,"5223 N 24th St, Phoenix, AZ 85016 ",233227.8125,235000,-1772.1875,-0.007541223404255337,https://www.zillow.com/homedetails/5223-N-24th-St-Phoenix-AZ-85016/2102895374_zpid/
1035808,"3529 E Hazeltine Way, Chandler, AZ 85249 ",197210.46875,199000,-1789.53125,-0.008992619346733677,https://www.zillow.com/homedetails/3529-E-Hazeltine-Way-Chandler-AZ-85249/64766730_zpid/
3497237,"228 Romero Dr, Las Vegas, NV 89110 ",162678.8125,164500,-1821.1875,-0.01107104863221886,https://www.zillow.com/homedetails/228-Romero-Dr-Las-Vegas-NV-89110/7038463_zpid/
7477777,"1231 E Grandview St, Mesa, AZ 85203 ",326958.1875,328800,-1841.8125,-0.0056016195255474965,https://www.zillow.com/homedetails/1231-E-Grandview-St-Mesa-AZ-85203/7618377_zpid/
1483749,"16462 N 178th Ave, Surprise, AZ 85388 ",208156.703125,210000,-1843.296875,-0.00877760416666662,https://www.zillow.com/homedetails/16462-N-178th-Ave-Surprise-AZ-85388/67795860_zpid/
3486732,"2633 Cathedral Ln, Las Vegas, NV 89108 ",247156.640625,249000,-1843.359375,-0.007403049698795128,https://www.zillow.com/homedetails/2633-Cathedral-Ln-Las-Vegas-NV-89108/6935482_zpid/
378233,"11018 N 31st Dr, Phoenix, AZ 85029 ",158137.6875,160000,-1862.3125,-0.011639453125000032,https://www.zillow.com/homedetails/11018-N-31st-Dr-Phoenix-AZ-85029/7740515_zpid/
3503715,"856 Dawn Dr, Las Vegas, NV 89110 ",167104.84375,169000,-1895.15625,-0.011213942307692348,https://www.zillow.com/homedetails/856-Dawn-Dr-Las-Vegas-NV-89110/7033604_zpid/
3478931,"5425 Maddox Ave, Las Vegas, NV 89107 ",169573.09375,171500,-1926.90625,-0.011235604956268186,https://www.zillow.com/homedetails/5425-Maddox-Ave-Las-Vegas-NV-89107/6957907_zpid/
59621,"2378 W Firethorn Way, Anthem, AZ 85086 ",280071.75,282000,-1928.25,-0.006837765957446784,https://www.zillow.com/homedetails/2378-W-Firethorn-Way-Anthem-AZ-85086/55263991_zpid/
7439433,"7912 Howard Dade Ave, Las Vegas, NV 89129 ",233067.296875,235000,-1932.703125,-0.008224268617021302,https://www.zillow.com/homedetails/7912-Howard-Dade-Ave-Las-Vegas-NV-89129/6928369_zpid/
7490527,"8547 Warthen Meadows St, Las Vegas, NV 89131 ",198039.828125,199999,-1959.171875,-0.009795908354541805,https://www.zillow.com/homedetails/8547-Warthen-Meadows-St-Las-Vegas-NV-89131/60555212_zpid/
7450505,"14962 NE Rose Pkwy, Portland, OR 97230 ",197906.3125,199900,-1993.6875,-0.009973424212106008,https://www.zillow.com/homedetails/14962-NE-Rose-Pkwy-Portland-OR-97230/2094953692_zpid/
1089048,"540 N Mammoth Way, Chandler, AZ 85225 ",384003.28125,386000,-1996.71875,-0.0051728465025906445,https://www.zillow.com/homedetails/540-N-Mammoth-Way-Chandler-AZ-85225/8284203_zpid/
1432,"15001 N 6th Ln, Phoenix, AZ 85023 ",323002.0,325000,-1998.0,-0.0061476923076922985,https://www.zillow.com/homedetails/15001-N-6th-Ln-Phoenix-AZ-85023/7964981_zpid/
7458724,"7706 N Emerald Ave, Portland, OR 97217 ",387941.8125,389950,-2008.1875,-0.0051498589562763986,https://www.zillow.com/homedetails/7706-N-Emerald-Ave-Portland-OR-97217/53983524_zpid/
7416091,"1817 Leisure World, Mesa, AZ 85206 ",221481.734375,223500,-2018.265625,-0.009030271252796429,https://www.zillow.com/homedetails/1817-Leisure-World-Mesa-AZ-85206/2095278475_zpid/
1917251,"1134 Sienna Hill Dr, Houston, TX 77077 ",357881.4375,359900,-2018.5625,-0.005608676021117032,https://www.zillow.com/homedetails/1134-Sienna-Hill-Dr-Houston-TX-77077/28542202_zpid/
7414464,"13010 Thatcher Dr, Houston, TX 77077 ",342969.34375,345000,-2030.65625,-0.005885960144927482,https://www.zillow.com/homedetails/13010-Thatcher-Dr-Houston-TX-77077/28362226_zpid/
756788,"3741 E Dover St, Mesa, AZ 85205 ",332967.21875,335000,-2032.78125,-0.006068003731343308,https://www.zillow.com/homedetails/3741-E-Dover-St-Mesa-AZ-85205/7637790_zpid/
3651416,"2233 Maple Rose Dr, Las Vegas, NV 89134 ",313762.21875,315800,-2037.78125,-0.006452758866371089,https://www.zillow.com/homedetails/2233-Maple-Rose-Dr-Las-Vegas-NV-89134/6945501_zpid/
1931705,"5313 E Hilton Ave, Mesa, AZ 85206 ",226950.59375,229000,-2049.40625,-0.008949372270742328,https://www.zillow.com/homedetails/5313-E-Hilton-Ave-Mesa-AZ-85206/55259887_zpid/
337118,"1412 E Le Marche Ave, Phoenix, AZ 85022 ",355434.4375,357500,-2065.5625,-0.005777797202797252,https://www.zillow.com/homedetails/1412-E-Le-Marche-Ave-Phoenix-AZ-85022/8003946_zpid/
3516271,"5100 Vermont Ave, Las Vegas, NV 89107 ",97825.21875,99900,-2074.78125,-0.02076858108108104,https://www.zillow.com/homedetails/5100-Vermont-Ave-Las-Vegas-NV-89107/6959029_zpid/
7441904,"259 Bowline Dr, Vacaville, CA 95687 ",352811.78125,354900,-2088.21875,-0.005883963792617686,https://www.zillow.com/homedetails/259-Bowline-Dr-Vacaville-CA-95687/15707480_zpid/
375684,"4814 E Eden Dr, Cave Creek, AZ 85331 ",376901.15625,379000,-2098.84375,-0.005537846306068572,https://www.zillow.com/homedetails/4814-E-Eden-Dr-Cave-Creek-AZ-85331/7975685_zpid/
1482706,"16337 W Rimrock St, Surprise, AZ 85388 ",227380.953125,229500,-2119.046875,-0.009233319716775545,https://www.zillow.com/homedetails/16337-W-Rimrock-St-Surprise-AZ-85388/59252756_zpid/
