apartment,configuration,num bedroom,num bath,price range,price range lower,price range upper,size,address,address_origin_pattern,address_origin_url,apartment page,origin_url,origin_pattern,createdAt,updatedAt,pingedAt
Crystal Springs Terrace Apartments,"2 BR
                                                 - 2 BA

                                                    Two Bedroom",2 BR,2,"$2,700 - $2,900","2,700","2,900",950,"2000 Crystal Springs Rd.,
				San Bruno,
				CA 
                94066",@@apartment page@@,http://www.apartmentfinder.com/California/San-Bruno-Apartments/Crystal-Springs-Terrace-Apartments,http://www.apartmentfinder.com/California/San-Bruno-Apartments/Crystal-Springs-Terrace-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Village at Town Center,"2 BR
                                                 - 2 BA

                                                    Meridian",2 BR,2,Call for rates,"","",1025,"10810 San Pablo Ave,
				El Cerrito,
				CA 
                94530",@@apartment page@@,http://www.apartmentfinder.com/California/El-Cerrito-Apartments/Village-At-Town-Center-Apartments,http://www.apartmentfinder.com/California/El-Cerrito-Apartments/Village-At-Town-Center-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Crystal Springs Terrace Apartments,"1 BR
                                                 - 1 BA

                                                    One Bedroom",1 BR,1,"$2,020 - $2,200","2,020","2,200",850,"2000 Crystal Springs Rd.,
				San Bruno,
				CA 
                94066",@@apartment page@@,http://www.apartmentfinder.com/California/San-Bruno-Apartments/Crystal-Springs-Terrace-Apartments,http://www.apartmentfinder.com/California/San-Bruno-Apartments/Crystal-Springs-Terrace-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Village at Town Center,"2 BR
                                                 - 2 BA

                                                    Colony",2 BR,2,"$2,472 - $2,547","2,472","2,547",962,"10810 San Pablo Ave,
				El Cerrito,
				CA 
                94530",@@apartment page@@,http://www.apartmentfinder.com/California/El-Cerrito-Apartments/Village-At-Town-Center-Apartments,http://www.apartmentfinder.com/California/El-Cerrito-Apartments/Village-At-Town-Center-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Salem Lutheran Home,"1 BR
                                                 - 1 BA",1 BR,1,"From $2,500","2,500","",0,"2361 E 29th St,
				Oakland,
				CA 
                94606",@@apartment page@@,http://www.apartmentfinder.com/California/Oakland-Apartments/Salem-Lutheran-Home-Apartments,http://www.apartmentfinder.com/California/Oakland-Apartments/Salem-Lutheran-Home-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Village at Town Center,"2 BR
                                                 - 2 BA

                                                    Manor",2 BR,2,Call for rates,"","",1105,"10810 San Pablo Ave,
				El Cerrito,
				CA 
                94530",@@apartment page@@,http://www.apartmentfinder.com/California/El-Cerrito-Apartments/Village-At-Town-Center-Apartments,http://www.apartmentfinder.com/California/El-Cerrito-Apartments/Village-At-Town-Center-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Village at Town Center,"2 BR
                                                 - 2 BA

                                                    Chateau",2 BR,2,"From $2,697","2,697","",1150,"10810 San Pablo Ave,
				El Cerrito,
				CA 
                94530",@@apartment page@@,http://www.apartmentfinder.com/California/El-Cerrito-Apartments/Village-At-Town-Center-Apartments,http://www.apartmentfinder.com/California/El-Cerrito-Apartments/Village-At-Town-Center-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Berkeley Central,"Studio
                                                 - 1 BA

                                                    Studio",Studio,1,"$2,300 - $2,350","2,300","2,350",459,"2055 Center St,
				Berkeley,
				CA 
                94704",@@apartment page@@,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Berkeley Central,"Studio
                                                 - 1 BA

                                                    Studio",Studio,1,"$2,300 - $2,350","2,300","2,350",500,"2055 Center St,
				Berkeley,
				CA 
                94704",@@apartment page@@,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Berkeley Central,"1 BR
                                                 - 1 BA

                                                    1 Bed 1 Bath",1 BR,1,"$2,700 - $3,150","2,700","3,150",736,"2055 Center St,
				Berkeley,
				CA 
                94704",@@apartment page@@,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Berkeley Central,"1 BR
                                                 - 1 BA

                                                    1 Bed 1 Bath",1 BR,1,"$2,700 - $3,150","2,700","3,150",720,"2055 Center St,
				Berkeley,
				CA 
                94704",@@apartment page@@,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Berkeley Central,"1 BR
                                                 - 1 BA

                                                    1 Bed 1 Bath",1 BR,1,"$2,700 - $3,150","2,700","3,150",778,"2055 Center St,
				Berkeley,
				CA 
                94704",@@apartment page@@,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Berkeley Central,"1 BR
                                                 - 1 BA

                                                    1 Bed 1 Bath",1 BR,1,"$2,700 - $3,150","2,700","3,150",797,"2055 Center St,
				Berkeley,
				CA 
                94704",@@apartment page@@,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Berkeley Central,"1 BR
                                                 - 1 BA

                                                    1 Bed 1 Bath",1 BR,1,"$2,700 - $3,150","2,700","3,150",816,"2055 Center St,
				Berkeley,
				CA 
                94704",@@apartment page@@,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Berkeley Central,"1 BR
                                                 - 1 BA

                                                    1 Bed 1 Bath",1 BR,1,"$2,700 - $3,150","2,700","3,150",864,"2055 Center St,
				Berkeley,
				CA 
                94704",@@apartment page@@,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Berkeley Central,"2 BR
                                                 - 2 BA

                                                    2 Bed 2 Bath",2 BR,2,"$3,800 - $4,000","3,800","4,000",1160,"2055 Center St,
				Berkeley,
				CA 
                94704",@@apartment page@@,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Library Gardens,"1 BR
                                                 - 1 BA

                                                    1 Bed 1 Bath (A3)",1 BR,1,"$1,918 - $2,519","1,918","2,519",614,"2020 Kittredge St, Ste D,
				Berkeley,
				CA 
                94704",@@apartment page@@,http://www.apartmentfinder.com/California/Berkeley-Apartments/Library-Gardens-Apartments,http://www.apartmentfinder.com/California/Berkeley-Apartments/Library-Gardens-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Pacific Bay Vistas,"1 BR
                                                 - 1 BA

                                                    Crystal Springs",1 BR,1,"$2,155 - $3,269","2,155","3,269",532,"2 Pacific Bay Circle,
				San Bruno,
				CA 
                94066",@@apartment page@@,http://www.apartmentfinder.com/California/San-Bruno-Apartments/Pacific-Bay-Vistas-Apartments,http://www.apartmentfinder.com/California/San-Bruno-Apartments/Pacific-Bay-Vistas-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Avalon San Bruno,"1 BR
                                                 - 1 BA

                                                    809",1 BR,1,"$2,490 - $2,650","2,490","2,650",809,"1099 Admiral Ct,
				San Bruno,
				CA 
                94066",@@apartment page@@,http://www.apartmentfinder.com/California/San-Bruno-Apartments/Avalon-San-Bruno-Apartments,http://www.apartmentfinder.com/California/San-Bruno-Apartments/Avalon-San-Bruno-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Avalon San Bruno,"1 BR
                                                 - 1 BA

                                                    674",1 BR,1,Call for rates,"","",674,"1099 Admiral Ct,
				San Bruno,
				CA 
                94066",@@apartment page@@,http://www.apartmentfinder.com/California/San-Bruno-Apartments/Avalon-San-Bruno-Apartments,http://www.apartmentfinder.com/California/San-Bruno-Apartments/Avalon-San-Bruno-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Berkeley Central,"1 BR
                                                 - 1 BA

                                                    1 Bed 1 Bath",1 BR,1,"$2,700 - $3,150","2,700","3,150",858,"2055 Center St,
				Berkeley,
				CA 
                94704",@@apartment page@@,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Berkeley Central,"2 BR
                                                 - 2 BA

                                                    2 Bed 2 Bath",2 BR,2,"$3,700 - $3,900","3,700","3,900",956,"2055 Center St,
				Berkeley,
				CA 
                94704",@@apartment page@@,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Berkeley Central,"2 BR
                                                 - 2.5 BA

                                                    Penthouse",2 BR,2,"$5,800 - $6,300","5,800","6,300",1256,"2055 Center St,
				Berkeley,
				CA 
                94704",@@apartment page@@,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/Berkeley-Apartments/Berkeley-Central-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
Library Gardens,"2 BR
                                                 - 1 BA

                                                    2 Bed 1 Bath (B4)",2 BR,1,"$2,530 - $3,400","2,530","3,400",737,"2020 Kittredge St, Ste D,
				Berkeley,
				CA 
                94704",@@apartment page@@,http://www.apartmentfinder.com/California/Berkeley-Apartments/Library-Gardens-Apartments,http://www.apartmentfinder.com/California/Berkeley-Apartments/Library-Gardens-Apartments,http://www.apartmentfinder.com/California/San-Francisco-Apartments/Page3,http://www.apartmentfinder.com/California/San-Francisco-Apartments?gclid=CjwKEAjwq-OsBRDd95aryprR9wQSJACQnU3GwmNw11AsvrI-d7YP_-gMVQpeV_5-4rF9LyTFhbmYVBoChUPw_wcB&gclsrc=aw.ds,2015-07-05 09:26:37,2015-07-05 09:26:37,2015-07-05 09:26:37
