property_id,address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source,pred_std
7590,"5715 E Calle Del Paisano, Phoenix, AZ 85018",4,3,2500,zillow_ph,http://www.zillow.com/homedetails/5715-E-Calle-Del-Paisano-Phoenix-AZ-85018/7567044_zpid/,-111.959,33.4923,387.224,1956,0,1,,,34596,rental,3300,closed,3,2015-11-03,2015-10-31,Camelback East,133,PH,314.40889709259300000000
7631,"1839 E Fairmount Ave, Phoenix, AZ 85016",3,2,1250,zillow_ph,http://www.zillow.com/homedetails/1839-E-Fairmount-Ave-Phoenix-AZ-85016/7540408_zpid/,-112.041,33.4927,346.743,1948,0,1,,,34494,rental,1300,closed,3,2015-11-03,2015-10-31,Camelback East,133,PH,313.12813013055700000000
7631,"1839 E Fairmount Ave, Phoenix, AZ 85016",3,2,1250,zillow_ph,http://www.zillow.com/homedetails/1839-E-Fairmount-Ave-Phoenix-AZ-85016/7540408_zpid/,-112.041,33.4927,346.743,1948,0,1,,,34494,rental,1300,closed,3,2015-11-03,2015-10-31,Camelback East,133,PH,313.12813013055700000000
7707,"2402 E Esplanade Ln, Phoenix, AZ 85016",2,2,2417,zillow_ph,http://www.zillow.com/homedetails/2402-E-Esplanade-Ln-Phoenix-AZ-85016/59267938_zpid/,-112.03,33.5082,357.214,2002,0,1,,,34056,rental,5000,closed,,2014-08-13,,Camelback East,133,PH,311.99693890208300000000
7841,"749 E Montebello Ave UNIT 127, Phoenix, AZ 85014",1,1,630,zillow_ph,http://www.zillow.com/homedetails/749-E-Montebello-Ave-UNIT-127-Phoenix-AZ-85014/2101070143_zpid/,-112.063,33.5199,353.466,1971,0,1,,,34656,rental,875,closed,2,2015-11-02,2015-10-31,Camelback East,133,PH,311.50221490494100000000
7841,"749 E Montebello Ave UNIT 127, Phoenix, AZ 85014",1,1,630,zillow_ph,http://www.zillow.com/homedetails/749-E-Montebello-Ave-UNIT-127-Phoenix-AZ-85014/2101070143_zpid/,-112.063,33.5199,353.466,1971,0,1,,,34656,rental,875,closed,2,2015-11-02,2015-10-31,Camelback East,133,PH,311.50221490494100000000
8212,"924 E Colter St, Phoenix, AZ 85014",2,1,936,zillow_ph,http://www.zillow.com/homedetails/924-E-Colter-St-Phoenix-AZ-85014/7800791_zpid/,-112.062,33.5131,349.491,1951,0,1,,,36362,rental,210000,closed,11,2015-11-14,2015-11-03,Camelback East,133,PH,312.19516669346500000000
8406,"4233 E Campbell Ave, Phoenix, AZ 85018",3,1,994,zillow_ph,http://www.zillow.com/homedetails/4233-E-Campbell-Ave-Phoenix-AZ-85018/7835932_zpid/,-111.99,33.502,377.539,1953,0,1,,,39160,rental,1375,closed,5,2015-11-14,2015-11-09,Camelback East,133,PH,312.59142312186000000000
8406,"4233 E Campbell Ave, Phoenix, AZ 85018",3,1,994,zillow_ph,http://www.zillow.com/homedetails/4233-E-Campbell-Ave-Phoenix-AZ-85018/7835932_zpid/,-111.99,33.502,377.539,1953,0,1,,,39160,rental,1375,closed,5,2015-11-14,2015-11-09,Camelback East,133,PH,312.59142312186000000000
8412,"7816 N 18th St, Phoenix, AZ 85020",4,3,2801,zillow_ph,http://www.zillow.com/homedetails/7816-N-18th-St-Phoenix-AZ-85020/7806524_zpid/,-112.042,33.5521,403.958,1983,1,1,,,38950,rental,2800,closed,6,2015-11-14,2015-11-08,Camelback East,133,PH,314.03457808140500000000
8412,"7816 N 18th St, Phoenix, AZ 85020",4,3,2801,zillow_ph,http://www.zillow.com/homedetails/7816-N-18th-St-Phoenix-AZ-85020/7806524_zpid/,-112.042,33.5521,403.958,1983,1,1,,,38950,rental,2800,closed,6,2015-11-14,2015-11-08,Camelback East,133,PH,314.03457808140500000000
8446,"3810 E Clarendon Ave, Phoenix, AZ 85018",3,2,1329,zillow_ph,http://www.zillow.com/homedetails/3810-E-Clarendon-Ave-Phoenix-AZ-85018/7564295_zpid/,-111.999,33.4921,365.895,1953,0,1,,,38962,rental,1150,closed,6,2015-11-14,2015-11-08,Camelback East,133,PH,312.85245504472200000000
8446,"3810 E Clarendon Ave, Phoenix, AZ 85018",3,2,1329,zillow_ph,http://www.zillow.com/homedetails/3810-E-Clarendon-Ave-Phoenix-AZ-85018/7564295_zpid/,-111.999,33.4921,365.895,1953,0,1,,,38962,rental,1150,closed,6,2015-11-14,2015-11-08,Camelback East,133,PH,312.85245504472200000000
8481,"3902 E Clarendon Ave, Phoenix, AZ 85018",3,2,1648,zillow_ph,http://www.zillow.com/homedetails/3902-E-Clarendon-Ave-Phoenix-AZ-85018/7564314_zpid/,-111.997,33.492,367.084,1954,0,1,,,39124,rental,2350,closed,5,2015-11-14,2015-11-09,Camelback East,133,PH,312.81211165540500000000
8481,"3902 E Clarendon Ave, Phoenix, AZ 85018",3,2,1648,zillow_ph,http://www.zillow.com/homedetails/3902-E-Clarendon-Ave-Phoenix-AZ-85018/7564314_zpid/,-111.997,33.492,367.084,1954,0,1,,,39124,rental,2350,closed,5,2015-11-14,2015-11-09,Camelback East,133,PH,312.81211165540500000000
8567,"1352 E Highland Ave UNIT 117, Phoenix, AZ 85014",1,1,730,zillow_ph,http://www.zillow.com/homedetails/1352-E-Highland-Ave-UNIT-117-Phoenix-AZ-85014/7769293_zpid/,-112.052,33.5063,347.093,1985,0,1,,,39074,rental,800,closed,5,2015-11-14,2015-11-09,Camelback East,133,PH,311.31506008493800000000
8567,"1352 E Highland Ave UNIT 117, Phoenix, AZ 85014",1,1,730,zillow_ph,http://www.zillow.com/homedetails/1352-E-Highland-Ave-UNIT-117-Phoenix-AZ-85014/7769293_zpid/,-112.052,33.5063,347.093,1985,0,1,,,39074,rental,800,closed,5,2015-11-14,2015-11-09,Camelback East,133,PH,311.31506008493800000000
8631,"3157 E Hazelwood St, Phoenix, AZ 85016",2,2,1558,zillow_ph,http://www.zillow.com/homedetails/3157-E-Hazelwood-St-Phoenix-AZ-85016/63200997_zpid/,-112.013,33.5046,367.401,1969,1,1,,,38934,rental,1600,closed,6,2015-11-14,2015-11-08,Camelback East,133,PH,312.08072200486200000000
8631,"3157 E Hazelwood St, Phoenix, AZ 85016",2,2,1558,zillow_ph,http://www.zillow.com/homedetails/3157-E-Hazelwood-St-Phoenix-AZ-85016/63200997_zpid/,-112.013,33.5046,367.401,1969,1,1,,,38934,rental,1600,closed,6,2015-11-14,2015-11-08,Camelback East,133,PH,312.08072200486200000000
8636,"3001 N 22nd St, Phoenix, AZ 85016",2,2,850,zillow_ph,http://www.zillow.com/homedetails/3001-N-22nd-St-Phoenix-AZ-85016/67803760_zpid/,-112.034,33.4823,345.669,1962,0,1,,,39142,rental,825,closed,5,2015-11-14,2015-11-09,Camelback East,133,PH,312.26315050489300000000
8636,"3001 N 22nd St, Phoenix, AZ 85016",2,2,850,zillow_ph,http://www.zillow.com/homedetails/3001-N-22nd-St-Phoenix-AZ-85016/67803760_zpid/,-112.034,33.4823,345.669,1962,0,1,,,39142,rental,825,closed,5,2015-11-14,2015-11-09,Camelback East,133,PH,312.26315050489300000000
9146,"2837 E Montecito Ave, Phoenix, AZ 85016",2,2,1266,zillow_ph,http://www.zillow.com/homedetails/2837-E-Montecito-Ave-Phoenix-AZ-85016/7802821_zpid/,-112.02,33.499,359.447,1975,0,1,,,41482,rental,1100,closed,,2014-11-23,,Camelback East,133,PH,311.93934449332300000000
10563,"4307 E Pinchot Ave, Phoenix, AZ 85018",3,2,1992,zillow_ph,http://www.zillow.com/homedetails/4307-E-Pinchot-Ave-Phoenix-AZ-85018/7563808_zpid/,-111.989,33.4823,365.044,1952,0,1,,,46764,rental,1800,closed,2,2015-11-20,2015-11-18,Camelback East,133,PH,312.89327771041600000000
10563,"4307 E Pinchot Ave, Phoenix, AZ 85018",3,2,1992,zillow_ph,http://www.zillow.com/homedetails/4307-E-Pinchot-Ave-Phoenix-AZ-85018/7563808_zpid/,-111.989,33.4823,365.044,1952,0,1,,,46764,rental,1800,closed,2,2015-11-20,2015-11-18,Camelback East,133,PH,312.89327771041600000000
10652,"1701 E Colter St APT 351, Phoenix, AZ 85016",1,1,707,zillow_ph,http://www.zillow.com/homedetails/1701-E-Colter-St-APT-351-Phoenix-AZ-85016/67804603_zpid/,-112.046,33.5121,350.799,2003,0,3,,,46725,rental,900,closed,2,2015-11-20,2015-11-18,Camelback East,133,PH,311.47381379214400000000
10652,"1701 E Colter St APT 351, Phoenix, AZ 85016",1,1,707,zillow_ph,http://www.zillow.com/homedetails/1701-E-Colter-St-APT-351-Phoenix-AZ-85016/67804603_zpid/,-112.046,33.5121,350.799,2003,0,3,,,46725,rental,900,closed,2,2015-11-20,2015-11-18,Camelback East,133,PH,311.47381379214400000000
10653,"1225 N 36th St UNIT 1104, Phoenix, AZ 85008",2,2,1385,zillow_ph,http://www.zillow.com/homedetails/1225-N-36th-St-UNIT-1104-Phoenix-AZ-85008/71612594_zpid/,-112.002,33.4625,350.162,2006,0,1,,,88644,rental,1195,closed,27,2013-07-05,2013-06-08,Camelback East,133,PH,312.06484681962500000000
10653,"1225 N 36th St UNIT 1104, Phoenix, AZ 85008",2,2,1385,zillow_ph,http://www.zillow.com/homedetails/1225-N-36th-St-UNIT-1104-Phoenix-AZ-85008/71612594_zpid/,-112.002,33.4625,350.162,2006,0,1,,,88645,rental,1150,closed,889,2015-11-23,2013-06-17,Camelback East,133,PH,312.06484681962500000000
10653,"1225 N 36th St UNIT 1104, Phoenix, AZ 85008",2,2,1385,zillow_ph,http://www.zillow.com/homedetails/1225-N-36th-St-UNIT-1104-Phoenix-AZ-85008/71612594_zpid/,-112.002,33.4625,350.162,2006,0,1,,,88646,rental,1095,closed,9,2013-07-05,2013-06-26,Camelback East,133,PH,312.06484681962500000000
10653,"1225 N 36th St UNIT 1104, Phoenix, AZ 85008",2,2,1385,zillow_ph,http://www.zillow.com/homedetails/1225-N-36th-St-UNIT-1104-Phoenix-AZ-85008/71612594_zpid/,-112.002,33.4625,350.162,2006,0,1,,,88647,rental,1250,closed,0,2015-11-21,2015-11-21,Camelback East,133,PH,312.06484681962500000000
10653,"1225 N 36th St UNIT 1104, Phoenix, AZ 85008",2,2,1385,zillow_ph,http://www.zillow.com/homedetails/1225-N-36th-St-UNIT-1104-Phoenix-AZ-85008/71612594_zpid/,-112.002,33.4625,350.162,2006,0,1,,,88649,rental,1300,closed,15,2016-02-13,2016-01-29,Camelback East,133,PH,312.06484681962500000000
10653,"1225 N 36th St UNIT 1104, Phoenix, AZ 85008",2,2,1385,zillow_ph,http://www.zillow.com/homedetails/1225-N-36th-St-UNIT-1104-Phoenix-AZ-85008/71612594_zpid/,-112.002,33.4625,350.162,2006,0,1,,,128841,rental,1300,closed,,2016-02-29,,Camelback East,133,PH,312.06484681962500000000
12234,"3123 E Marshall Ave, Phoenix, AZ 85016",2,2,2776,zillow_ph,http://www.zillow.com/homedetails/3123-E-Marshall-Ave-Phoenix-AZ-85016/7810731_zpid/,-112.015,33.5177,375.83,1986,0,1,,,88874,rental,3000,closed,10,2010-12-28,2010-12-18,Camelback East,133,PH,311.87045663911400000000
12303,"6023 N 11th St, Phoenix, AZ 85014",3,2,1760,zillow_ph,http://www.zillow.com/homedetails/6023-N-11th-St-Phoenix-AZ-85014/7797878_zpid/,-112.058,33.5245,357.646,1971,0,1,,,89282,rental,1600,closed,22,2015-12-31,2015-12-09,Camelback East,133,PH,312.39111188500300000000
12895,"2535 E Fairmount Ave, Phoenix, AZ 85016",4,2,1292,zillow_ph,http://www.zillow.com/homedetails/2535-E-Fairmount-Ave-Phoenix-AZ-85016/7537948_zpid/,-112.027,33.4928,354.38,1939,0,1,,,88788,rental,999,closed,24,2014-12-19,2014-11-25,Camelback East,133,PH,314.25961066342600000000
13304,"3062 N Marigold Dr, Phoenix, AZ 85018",3,3,2351,zillow_ph,http://www.zillow.com/homedetails/3062-N-Marigold-Dr-Phoenix-AZ-85018/7567324_zpid/,-111.951,33.4835,384.448,1959,0,1,,,88866,rental,2600,closed,24,2014-10-04,2014-09-10,Camelback East,133,PH,313.74903500878100000000
13305,"3139 E Elm St, Phoenix, AZ 85016",4,3,2525,zillow_ph,http://www.zillow.com/homedetails/3139-E-Elm-St-Phoenix-AZ-85016/7803302_zpid/,-112.014,33.5069,366.87,2016,0,1,,,88876,rental,1385,closed,7,2014-11-10,2014-11-03,Camelback East,133,PH,314.77944041684800000000
13309,"3235 E Roma Ave, Phoenix, AZ 85018",3,3,1830,zillow_ph,http://www.zillow.com/homedetails/3235-E-Roma-Ave-Phoenix-AZ-85018/7834345_zpid/,-112.011,33.5009,365.293,1975,0,1,,,88880,rental,1850,closed,8,2010-10-27,2010-10-19,Camelback East,133,PH,313.45279584046900000000
13339,"4439 N 40th St, Phoenix, AZ 85018",3,2,1386,zillow_ph,http://www.zillow.com/homedetails/4439-N-40th-St-Phoenix-AZ-85018/2118973315_zpid/,-111.995,33.502,375.374,1963,0,1,,,89090,rental,1450,closed,21,2012-06-20,2012-05-30,Camelback East,133,PH,312.52234533535000000000
13694,"418 N 53rd St, Phoenix, AZ 85008",3,1,847,zillow_ph,http://www.zillow.com/homedetails/418-N-53rd-St-Phoenix-AZ-85008/88791501_zpid/,-111.968,33.4532,367.834,1945,0,1,,,59685,rental,875,closed,3,2016-01-12,2016-01-09,Camelback East,133,PH,312.90290954782200000000
13711,"4644 N 22nd St UNIT 1136, Phoenix, AZ 85016",2,2,1191,zillow_ph,http://www.zillow.com/homedetails/4644-N-22nd-St-UNIT-1136-Phoenix-AZ-85016/68535664_zpid/,-112.036,33.5033,352.813,1997,1,1,,,59765,rental,1290,closed,3,2016-01-12,2016-01-09,Camelback East,133,PH,312.03668358077100000000
14269,"2320 N 51st Pl # 1, Phoenix, AZ 85008",1,1,850,zillow_ph,http://www.zillow.com/homedetails/2320-N-51st-Pl-1-Phoenix-AZ-85008/2111287504_zpid/,-111.971,33.4736,375.529,1963,0,1,,,62023,rental,695,closed,2,2016-01-14,2016-01-12,Camelback East,133,PH,311.74267062667800000000
14414,"6129 E Hollyhock St APT 4, Phoenix, AZ 85018",2,2,899,zillow_ph,http://www.zillow.com/homedetails/6129-E-Hollyhock-St-APT-4-Phoenix-AZ-85018/7567474_zpid/,-111.949,33.4845,384.129,1960,0,1,,,62603,rental,1050,closed,2,2016-01-14,2016-01-12,Camelback East,133,PH,312.26500950608500000000
14414,"6129 E Hollyhock St APT 4, Phoenix, AZ 85018",2,2,899,zillow_ph,http://www.zillow.com/homedetails/6129-E-Hollyhock-St-APT-4-Phoenix-AZ-85018/7567474_zpid/,-111.949,33.4845,384.129,1960,0,1,,,62603,rental,1050,closed,2,2016-01-14,2016-01-12,Camelback East,133,PH,312.26500950608500000000
14668,"1503 E Ocotillo Rd, Phoenix, AZ 85014",3,2,1862,zillow_ph,http://www.zillow.com/homedetails/1503-E-Ocotillo-Rd-Phoenix-AZ-85014/7796850_zpid/,-112.05,33.5343,368.536,1954,0,1,,,63639,rental,1900,closed,26,2016-02-08,2016-01-13,Camelback East,133,PH,312.80798062144100000000
14668,"1503 E Ocotillo Rd, Phoenix, AZ 85014",3,2,1862,zillow_ph,http://www.zillow.com/homedetails/1503-E-Ocotillo-Rd-Phoenix-AZ-85014/7796850_zpid/,-112.05,33.5343,368.536,1954,0,1,,,106023,rental,1900,closed,,2016-02-10,,Camelback East,133,PH,312.80798062144100000000
14785,"3445 N 36th St UNIT 53, Phoenix, AZ 85018",2,1,780,zillow_ph,http://www.zillow.com/homedetails/3445-N-36th-St-UNIT-53-Phoenix-AZ-85018/71629324_zpid/,-112.004,33.4893,362.779,1969,1,1,,,64111,rental,875,closed,2,2016-01-15,2016-01-13,Camelback East,133,PH,311.67596674208800000000
14822,"4318 E Roma Ave, Phoenix, AZ 85018",4,3,2171,zillow_ph,http://www.zillow.com/homedetails/4318-E-Roma-Ave-Phoenix-AZ-85018/7835983_zpid/,-111.988,33.501,377.088,1953,0,1,,,64289,rental,2400,closed,2,2016-01-15,2016-01-13,Camelback East,133,PH,314.56384506586300000000
14822,"4318 E Roma Ave, Phoenix, AZ 85018",4,3,2171,zillow_ph,http://www.zillow.com/homedetails/4318-E-Roma-Ave-Phoenix-AZ-85018/7835983_zpid/,-111.988,33.501,377.088,1953,0,1,,,89040,rental,2295,closed,532,2016-02-03,2014-08-20,Camelback East,133,PH,314.56384506586300000000
14849,"5201 E Virginia Ave, Phoenix, AZ 85008",3,2,1972,zillow_ph,http://www.zillow.com/homedetails/5201-E-Virginia-Ave-Phoenix-AZ-85008/7562176_zpid/,-111.969,33.4762,376.17,1953,0,1,,,89232,rental,2499,closed,22,2016-02-12,2016-01-21,Camelback East,133,PH,312.82309732005100000000
14849,"5201 E Virginia Ave, Phoenix, AZ 85008",3,2,1972,zillow_ph,http://www.zillow.com/homedetails/5201-E-Virginia-Ave-Phoenix-AZ-85008/7562176_zpid/,-111.969,33.4762,376.17,1953,0,1,,,89233,rental,2100,closed,2,2016-02-03,2016-02-01,Camelback East,133,PH,312.82309732005100000000
14849,"5201 E Virginia Ave, Phoenix, AZ 85008",3,2,1972,zillow_ph,http://www.zillow.com/homedetails/5201-E-Virginia-Ave-Phoenix-AZ-85008/7562176_zpid/,-111.969,33.4762,376.17,1953,0,1,,,104876,rental,2000,closed,7,2016-02-10,2016-02-03,Camelback East,133,PH,312.82309732005100000000
14861,"5525 E Thomas Rd UNIT O10, Phoenix, AZ 85018",2,2,982,zillow_ph,http://www.zillow.com/homedetails/5525-E-Thomas-Rd-UNIT-O10-Phoenix-AZ-85018/7562541_zpid/,-111.963,33.4798,381.406,1974,0,1,,,64464,rental,975,closed,2,2016-01-15,2016-01-13,Camelback East,133,PH,311.95193395066300000000
14898,"6731 N 16th St UNIT 29, Phoenix, AZ 85016",2,1,783,zillow_ph,http://www.zillow.com/homedetails/6731-N-16th-St-UNIT-29-Phoenix-AZ-85016/7807742_zpid/,-112.046,33.5355,373.336,1975,0,1,,,64632,rental,895,closed,2,2016-01-15,2016-01-13,Camelback East,133,PH,311.59919379023100000000
15260,"5725 E Calle Del Paisano, Phoenix, AZ 85018",5,7,3950,zillow_ph,http://www.zillow.com/homedetails/5725-E-Calle-Del-Paisano-Phoenix-AZ-85018/7567043_zpid/,-111.958,33.4923,387.111,2012,0,1,,,89260,rental,5800,closed,6,2015-08-03,2015-07-28,Camelback East,133,PH,327.28451097078500000000
15490,"4301 E Marion Way, Phoenix, AZ 85018",2,1,1176,zillow_ph,http://www.zillow.com/homedetails/4301-E-Marion-Way-Phoenix-AZ-85018/7837581_zpid/,-111.988,33.5184,391.634,1969,0,1,,,89026,rental,1500,closed,10,2016-01-14,2016-01-04,Camelback East,133,PH,311.71587052862900000000
16324,"1718 E Campbell Ave APT 32, Phoenix, AZ 85016",2,2,852,zillow_ph,http://www.zillow.com/homedetails/1718-E-Campbell-Ave-APT-32-Phoenix-AZ-85016/7804133_zpid/,-112.045,33.5028,350.465,1973,0,1,,,70697,rental,795,closed,2,2016-01-20,2016-01-18,Camelback East,133,PH,311.97727879568000000000
16416,"2919 N 38th St APT 4, Phoenix, AZ 85018",2,2,1000,zillow_ph,http://www.zillow.com/homedetails/2919-N-38th-St-APT-4-Phoenix-AZ-85018/2099961267_zpid/,-111.999,33.4813,359.597,1964,0,1,,,71075,rental,750,closed,2,2016-01-20,2016-01-18,Camelback East,133,PH,312.17767315473600000000
16468,"4360 N 36th St, Phoenix, AZ 85018",2,2,1040,zillow_ph,http://www.zillow.com/homedetails/4360-N-36th-St-Phoenix-AZ-85018/7834235_zpid/,-112.005,33.5003,368.652,1964,0,1,,,71260,rental,995,closed,2,2016-01-20,2016-01-18,Camelback East,133,PH,312.16568766053600000000
16474,"4440 E Camelback Rd UNIT 26, Phoenix, AZ 85018",4,3,3189,zillow_ph,http://www.zillow.com/homedetails/4440-E-Camelback-Rd-UNIT-26-Phoenix-AZ-85018/2099969264_zpid/,-111.985,33.51,388.48,1975,0,1,,,71286,rental,5500,closed,3,2016-01-20,2016-01-17,Camelback East,133,PH,502.30266723008900000000
16484,"4808 N 24th St UNIT 727, Phoenix, AZ 85016",2,2,1089,zillow_ph,http://www.zillow.com/homedetails/4808-N-24th-St-UNIT-727-Phoenix-AZ-85016/67790416_zpid/,-112.031,33.5079,356.805,2006,0,1,,,71316,rental,1600,closed,2,2016-01-20,2016-01-18,Camelback East,133,PH,312.08259250575900000000
16498,"5124 N 31st Pl UNIT 511, Phoenix, AZ 85016",2,2,1170,zillow_ph,http://www.zillow.com/homedetails/5124-N-31st-Pl-UNIT-511-Phoenix-AZ-85016/7810431_zpid/,-112.016,33.5128,371.041,1981,0,1,,,71381,rental,1400,closed,3,2016-01-20,2016-01-17,Camelback East,133,PH,311.87881697491700000000
16795,"4931 E White Gates Dr, Phoenix, AZ 85018",6,8,8166,zillow_ph,http://www.zillow.com/homedetails/4931-E-White-Gates-Dr-Phoenix-AZ-85018/7839280_zpid/,-111.973,33.5123,421.388,2010,0,1,,,89194,rental,11500,closed,3,2016-01-28,2016-01-25,Camelback East,133,PH,332.62785661914700000000
16795,"4931 E White Gates Dr, Phoenix, AZ 85018",6,8,8166,zillow_ph,http://www.zillow.com/homedetails/4931-E-White-Gates-Dr-Phoenix-AZ-85018/7839280_zpid/,-111.973,33.5123,421.388,2010,0,1,,,97658,rental,11500,closed,9,2016-02-03,2016-01-25,Camelback East,133,PH,332.62785661914700000000
16795,"4931 E White Gates Dr, Phoenix, AZ 85018",6,8,8166,zillow_ph,http://www.zillow.com/homedetails/4931-E-White-Gates-Dr-Phoenix-AZ-85018/7839280_zpid/,-111.973,33.5123,421.388,2010,0,1,,,104875,rental,2995000,closed,0,2016-02-03,2016-02-03,Camelback East,133,PH,332.62785661914700000000
16994,"3836 N 30th St, Phoenix, AZ 85016",3,2,1408,zillow_ph,http://www.zillow.com/homedetails/3836-N-30th-St-Phoenix-AZ-85016/7537784_zpid/,-112.018,33.4925,358.104,1966,0,1,,,113871,rental,1150,closed,54,2011-09-22,2011-07-30,Camelback East,133,PH,312.48458222799800000000
16994,"3836 N 30th St, Phoenix, AZ 85016",3,2,1408,zillow_ph,http://www.zillow.com/homedetails/3836-N-30th-St-Phoenix-AZ-85016/7537784_zpid/,-112.018,33.4925,358.104,1966,0,1,,,113873,rental,1000,closed,141,2012-03-27,2011-11-07,Camelback East,133,PH,312.48458222799800000000
16994,"3836 N 30th St, Phoenix, AZ 85016",3,2,1408,zillow_ph,http://www.zillow.com/homedetails/3836-N-30th-St-Phoenix-AZ-85016/7537784_zpid/,-112.018,33.4925,358.104,1966,0,1,,,113872,rental,1100,closed,146,2012-03-27,2011-11-02,Camelback East,133,PH,312.48458222799800000000
17022,"6767 N 7th St UNIT 213, Phoenix, AZ 85014",3,2,1558,zillow_ph,http://www.zillow.com/homedetails/6767-N-7th-St-UNIT-213-Phoenix-AZ-85014/7796319_zpid/,-112.064,33.5371,365.398,1963,0,1,,,73571,rental,1215,closed,2,2016-01-22,2016-01-20,Camelback East,133,PH,312.54087694644700000000
17452,"1105 E Maryland Ave, Phoenix, AZ 85014",3,2,1772,zillow_ph,http://www.zillow.com/homedetails/1105-E-Maryland-Ave-Phoenix-AZ-85014/7797638_zpid/,-112.058,33.5308,362.631,1956,0,1,,,88627,rental,1200,closed,30,2012-06-14,2012-05-15,Camelback East,133,PH,312.75441901740800000000
17452,"1105 E Maryland Ave, Phoenix, AZ 85014",3,2,1772,zillow_ph,http://www.zillow.com/homedetails/1105-E-Maryland-Ave-Phoenix-AZ-85014/7797638_zpid/,-112.058,33.5308,362.631,1956,0,1,,,88626,rental,1200,closed,30,2011-10-08,2011-09-08,Camelback East,133,PH,312.75441901740800000000
17583,"2101 E Osborn Rd APT 2, Phoenix, AZ 85016",1,1,670,zillow_ph,http://www.zillow.com/homedetails/2101-E-Osborn-Rd-APT-2-Phoenix-AZ-85016/2120630158_zpid/,-112.037,33.4873,347.209,1958,0,1,,,75918,rental,695,closed,2,2016-01-24,2016-01-22,Camelback East,133,PH,311.87352134257500000000
17601,"2440 E Coolidge St, Phoenix, AZ 85016",3,2,1137,zillow_ph,http://www.zillow.com/homedetails/2440-E-Coolidge-St-Phoenix-AZ-85016/7803652_zpid/,-112.028,33.5052,358.089,1955,0,1,,,75993,rental,1550,closed,2,2016-01-24,2016-01-22,Camelback East,133,PH,312.80255409407100000000
17616,"2626 E Arizona Biltmore Cir UNIT 26, Phoenix, AZ 85016",3,3,2668,zillow_ph,http://www.zillow.com/homedetails/2626-E-Arizona-Biltmore-Cir-UNIT-26-Phoenix-AZ-85016/7810191_zpid/,-112.024,33.5254,385.822,1980,0,1,,,88815,rental,2950,closed,48,2014-05-14,2014-03-27,Camelback East,133,PH,313.35114408501000000000
17672,"3830 N 50th Pl, Phoenix, AZ 85018",3,2,1363,zillow_ph,http://www.zillow.com/homedetails/3830-N-50th-Pl-Phoenix-AZ-85018/7566118_zpid/,-111.973,33.4918,379.815,1956,0,1,,,76258,rental,2000,closed,2,2016-01-24,2016-01-22,Camelback East,133,PH,312.71065216906900000000
17672,"3830 N 50th Pl, Phoenix, AZ 85018",3,2,1363,zillow_ph,http://www.zillow.com/homedetails/3830-N-50th-Pl-Phoenix-AZ-85018/7566118_zpid/,-111.973,33.4918,379.815,1956,0,1,,,88951,rental,1750,closed,40,2015-02-25,2015-01-16,Camelback East,133,PH,312.71065216906900000000
