,address,ypred,list,gain-loss,rent,cap rate
4098245,"1533 S Avenida Carolina, Tucson, AZ 85711 ",120348.4140625,82500,37848.4140625,2082.126953125,0.30285482954545456
4116422,"6062 E 21st St, Tucson, AZ 85711 ",114801.5390625,77000,37801.5390625,2082.126953125,0.32448731737012987
4089136,"1720 W Coralbrooke Dr, Tucson, AZ 85705 ",137279.890625,99500,37779.890625,1368.9888916015625,0.16510419283919597
4216759,"87 E Villas Cir, Tucson, AZ 85705 ",168775.125,131000,37775.125,2082.126953125,0.19072918654580154
28383,"613 E Mohave Rd, Tucson, AZ 85705 ",197597.359375,159900,37697.359375,2082.126953125,0.15625718222326454
4097182,"591 W Balboa Dr, Tucson, AZ 85705 ",119686.2734375,82000,37686.2734375,1695.1640625,0.24807278963414633
4091569,"4008 E Nico Ln, Tucson, AZ 85706 ",136595.78125,99000,37595.78125,1532.21533203125,0.18572307054924242
4097310,"617 W La Pasadita St, Tucson, AZ 85705 ",154556.375,117000,37556.375,1532.21533203125,0.1571502904647436
4095357,"4366 N Radin Ave, Tucson, AZ 85705 ",177368.875,139900,37468.875,1695.1640625,0.14540363652609006
4621236,"6694 W Capetown Way, Tucson, AZ 85757 ",137438.453125,100000,37438.453125,2082.126953125,0.249855234375
4621869,"6747 W Dovewood Way, Tucson, AZ 85757 ",162312.203125,124900,37412.203125,1695.1640625,0.16286604283426742
4088944,"1602 W Greenlee St, Tucson, AZ 85705 ",177368.875,140000,37368.875,2082.126953125,0.17846802455357144
4090923,"2241 W Calle Fortunado, Tucson, AZ 85705 ",177368.875,140000,37368.875,1532.21533203125,0.13133274274553572
4093600,"3330 N Geronimo Ave, Tucson, AZ 85705 ",177368.875,140000,37368.875,1532.21533203125,0.13133274274553572
4204511,"1307 W Thurber Pl, Tucson, AZ 85705 ",177368.875,140000,37368.875,1695.1640625,0.1452997767857143
4117699,"866 S Jefferson Ave, Tucson, AZ 85711 ",140157.4375,102800,37357.4375,1695.1640625,0.19787907344357977
4104898,"4250 E 31st St, Tucson, AZ 85711 ",120348.4140625,83000,37348.4140625,1532.21533203125,0.22152510824548194
4091079,"231 W Glenn St, Tucson, AZ 85705 ",128280.0234375,90950,37330.0234375,1532.21533203125,0.2021614511750962
