apartment name,configuration,num bedroom,num bathroom,size,rent,units page,address,address_origin_pattern,address_origin_url,apartment page,origin_url,origin_pattern,createdAt,updatedAt,pingedAt
Etta,"2 beds 2 baths 1,100 sqft",2 beds,2 baths,"1,100 sqft","5,260",http://www.zillow.com/homedetails/1285-Sutter-St-1595032-San-Francisco-CA-94109/2102047084_zpid/,"1285 Sutter St San Francisco, CA 94109",@@apartment page@@,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Etta,1 bed 1 bath 880 sqft,1 bed,1 bath,880 sqft,"3,710",http://www.zillow.com/homedetails/1285-Sutter-St-1595022-San-Francisco-CA-94109/2102047095_zpid/,"1285 Sutter St San Francisco, CA 94109",@@apartment page@@,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Etta,Studio 1 bath 553 sqft,Studio,1 bath,553 sqft,"2,983",http://www.zillow.com/homedetails/1285-Sutter-St-1595020-San-Francisco-CA-94109/2102047096_zpid/,"1285 Sutter St San Francisco, CA 94109",@@apartment page@@,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NorthPoint Vistas,2 beds 1.5 baths 794 sqft,2 beds,1.5 baths,794 sqft,"4,500",http://www.zillow.com/homedetails/2351-Powell-St-762019-San-Francisco-CA-94133/2104934305_zpid/,"2351 Powell St San Francisco, CA 94133",@@apartment page@@,http://www.zillow.com/b/northpoint-vistas-san-francisco-ca-5XqJsJ/,http://www.zillow.com/b/northpoint-vistas-san-francisco-ca-5XqJsJ/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Etta,"2 beds 2 baths 1,133 sqft",2 beds,2 baths,"1,133 sqft","4,761",http://www.zillow.com/homedetails/1285-Sutter-St-1595035-San-Francisco-CA-94109/2102047081_zpid/,"1285 Sutter St San Francisco, CA 94109",@@apartment page@@,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Etta,1 bed 1 bath 706 sqft,1 bed,1 bath,706 sqft,"3,710",http://www.zillow.com/homedetails/1285-Sutter-St-1595026-San-Francisco-CA-94109/2102047090_zpid/,"1285 Sutter St San Francisco, CA 94109",@@apartment page@@,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Geary Courtyard,1 bed 1 bath 730 sqft,1 bed,1 bath,730 sqft,"3,311",http://www.zillow.com/homedetails/639-Geary-St-71117-San-Francisco-CA-94102/2103370389_zpid/,"639 Geary St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/geary-courtyard-san-francisco-ca-5XjRSd/,http://www.zillow.com/b/geary-courtyard-san-francisco-ca-5XjRSd/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NorthPoint Vistas,1 bed 1 bath 835 sqft,1 bed,1 bath,835 sqft,"3,000",http://www.zillow.com/homedetails/2351-Powell-St-762018-San-Francisco-CA-94133/2104934306_zpid/,"2351 Powell St San Francisco, CA 94133",@@apartment page@@,http://www.zillow.com/b/northpoint-vistas-san-francisco-ca-5XqJsJ/,http://www.zillow.com/b/northpoint-vistas-san-francisco-ca-5XqJsJ/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Fox Plaza,1 bed 1 bath 814 sqft,1 bed,1 bath,814 sqft,"3,684",http://www.zillow.com/homedetails/1390-Market-St-611361-San-Francisco-CA-94102/2103095759_zpid/,"1390 Market St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/fox-plaza-san-francisco-ca-5Xj2b8/,http://www.zillow.com/b/fox-plaza-san-francisco-ca-5Xj2b8/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NEMA,"2 beds 2 baths 1,376 sqft",2 beds,2 baths,"1,376 sqft","7,295",http://www.zillow.com/homedetails/8-10th-St-215057-San-Francisco-CA-94103/2103502097_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NEMA,1 bed 1 bath 814 sqft,1 bed,1 bath,814 sqft,"4,830",http://www.zillow.com/homedetails/8-10th-St-215001-San-Francisco-CA-94103/2103323507_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NEMA,1 bed 1 bath 771 sqft,1 bed,1 bath,771 sqft,"4,650",http://www.zillow.com/homedetails/8-10th-St-215021-San-Francisco-CA-94103/2103387186_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Etta,"2 beds 2 baths 1,137 sqft",2 beds,2 baths,"1,137 sqft","4,723",http://www.zillow.com/homedetails/1285-Sutter-St-1595033-San-Francisco-CA-94109/2102047083_zpid/,"1285 Sutter St San Francisco, CA 94109",@@apartment page@@,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Etta,1 bed 1 bath 850 sqft,1 bed,1 bath,850 sqft,"3,620",http://www.zillow.com/homedetails/1285-Sutter-St-1595024-San-Francisco-CA-94109/2102047093_zpid/,"1285 Sutter St San Francisco, CA 94109",@@apartment page@@,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Geary Courtyard,1 bed 1 bath 630 sqft,1 bed,1 bath,630 sqft,"3,280",http://www.zillow.com/homedetails/639-Geary-St-71742-San-Francisco-CA-94102/2103300800_zpid/,"639 Geary St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/geary-courtyard-san-francisco-ca-5XjRSd/,http://www.zillow.com/b/geary-courtyard-san-francisco-ca-5XjRSd/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NorthPoint Vistas,Studio 1 bath 595 sqft,Studio,1 bath,595 sqft,"2,895",http://www.zillow.com/homedetails/2351-Powell-St-761983-San-Francisco-CA-94133/2104934307_zpid/,"2351 Powell St San Francisco, CA 94133",@@apartment page@@,http://www.zillow.com/b/northpoint-vistas-san-francisco-ca-5XqJsJ/,http://www.zillow.com/b/northpoint-vistas-san-francisco-ca-5XqJsJ/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Fox Plaza,1 bed 1 bath 591 sqft,1 bed,1 bath,591 sqft,"3,559",http://www.zillow.com/homedetails/1390-Market-St-610315-San-Francisco-CA-94102/2103270807_zpid/,"1390 Market St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/fox-plaza-san-francisco-ca-5Xj2b8/,http://www.zillow.com/b/fox-plaza-san-francisco-ca-5Xj2b8/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NEMA,"2 beds 2 baths 1,442 sqft",2 beds,2 baths,"1,442 sqft","7,235",http://www.zillow.com/homedetails/8-10th-St-215055-San-Francisco-CA-94103/2103467973_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NEMA,1 bed 1 bath 752 sqft,1 bed,1 bath,752 sqft,"4,775",http://www.zillow.com/homedetails/8-10th-St-215019-San-Francisco-CA-94103/2106264768_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NEMA,Studio 1 bath 722 sqft,Studio,1 bath,722 sqft,"4,235",http://www.zillow.com/homedetails/8-10th-St-215101-San-Francisco-CA-94103/2103168191_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Etta,2 beds 2 baths 990 sqft,2 beds,2 baths,990 sqft,"4,465",http://www.zillow.com/homedetails/1285-Sutter-St-1595034-San-Francisco-CA-94109/2102047082_zpid/,"1285 Sutter St San Francisco, CA 94109",@@apartment page@@,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Etta,1 bed 1 bath 698 sqft,1 bed,1 bath,698 sqft,"3,540",http://www.zillow.com/homedetails/1285-Sutter-St-1595025-San-Francisco-CA-94109/2102047091_zpid/,"1285 Sutter St San Francisco, CA 94109",@@apartment page@@,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Geary Courtyard,Studio 1 bath 500 sqft,Studio,1 bath,500 sqft,"2,855",http://www.zillow.com/homedetails/639-Geary-St-71740-San-Francisco-CA-94102/2103398829_zpid/,"639 Geary St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/geary-courtyard-san-francisco-ca-5XjRSd/,http://www.zillow.com/b/geary-courtyard-san-francisco-ca-5XjRSd/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Etta,"2 beds 2 baths 1,112 sqft",2 beds,2 baths,"1,112 sqft","",http://www.zillow.com/homedetails/1285-Sutter-St-UNIT-1101-San-Francisco-CA-94109/2110028671_zpid/,"1285 Sutter St San Francisco, CA 94109",@@apartment page@@,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,http://www.zillow.com/b/etta-san-francisco-ca-5XjNcz/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Fox Plaza,1 bed 1 bath 751 sqft,1 bed,1 bath,751 sqft,"3,338",http://www.zillow.com/homedetails/1390-Market-St-577313-San-Francisco-CA-94102/2107178098_zpid/,"1390 Market St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/fox-plaza-san-francisco-ca-5Xj2b8/,http://www.zillow.com/b/fox-plaza-san-francisco-ca-5Xj2b8/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NEMA,"2 beds 2 baths 1,239 sqft",2 beds,2 baths,"1,239 sqft","7,180",http://www.zillow.com/homedetails/8-10th-St-215065-San-Francisco-CA-94103/2103396823_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NEMA,1 bed 1 bath 835 sqft,1 bed,1 bath,835 sqft,"4,775",http://www.zillow.com/homedetails/8-10th-St-215027-San-Francisco-CA-94103/2103153670_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
NEMA,Studio 1 bath 906 sqft,Studio,1 bath,906 sqft,"4,060",http://www.zillow.com/homedetails/8-10th-St-215099-San-Francisco-CA-94103/2103907245_zpid/,"8 10th St San Francisco, CA 94103",@@apartment page@@,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,http://www.zillow.com/b/nema-san-francisco-ca-5Xsmy4/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
Fox Plaza,2 beds 1 bath 814 sqft,2 beds,1 bath,814 sqft,"4,544",http://www.zillow.com/homedetails/1390-Market-St-577718-San-Francisco-CA-94102/2107056714_zpid/,"1390 Market St San Francisco, CA 94102",@@apartment page@@,http://www.zillow.com/b/fox-plaza-san-francisco-ca-5Xj2b8/,http://www.zillow.com/b/fox-plaza-san-francisco-ca-5Xj2b8/,"http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/days_sort/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/4_p/","http://www.zillow.com/homes/for_rent/San-Francisco-CA/condo,apartment_duplex_type/20330_rid/37.844901,-122.274227,37.696454,-122.600727_rect/11_zm/",2015-07-05 09:27:52,2015-07-05 09:27:52,2015-07-05 09:27:52
